gene	expressed.libs	libs.total	ratio	genome
103690.SAMD00061094.gene:10496771	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496772	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496773	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496774	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496775	4	13	0.3076923076923077	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496776	7	13	0.5384615384615384	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496777	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496778	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496779	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496780	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496781	1	13	0.07692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496782	3	13	0.23076923076923078	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496783	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496784	5	13	0.38461538461538464	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496785	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496786	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496787	1	13	0.07692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496788	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496789	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496790	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496791	7	13	0.5384615384615384	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496792	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496793	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496794	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496795	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496796	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496797	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496798	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496799	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496800	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496801	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496802	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496803	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496804	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496805	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496806	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496807	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496808	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496809	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496810	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496811	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496812	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496813	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496814	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496815	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496816	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496817	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496818	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496819	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496820	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496821	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496822	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496823	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496824	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496825	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496826	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496827	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496828	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496829	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496830	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496831	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496832	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496833	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496834	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496835	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496836	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496837	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496838	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496839	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496840	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496841	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496842	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496843	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496844	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496845	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496846	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496847	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496848	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496849	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496850	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496851	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496852	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496853	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496854	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496855	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496856	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496857	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496858	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496859	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496860	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496861	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496862	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496863	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496864	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496865	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496866	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496867	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496868	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496869	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496870	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496871	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496872	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496873	3	13	0.23076923076923078	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496874	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496875	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496876	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496877	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496878	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496879	5	13	0.38461538461538464	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496880	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496881	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496882	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496883	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496884	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496885	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496886	4	13	0.3076923076923077	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496887	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496888	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496889	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496890	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496891	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496892	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496893	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496894	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496895	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496896	3	13	0.23076923076923078	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496897	3	13	0.23076923076923078	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496898	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496899	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496900	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496901	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496902	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496903	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496904	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496905	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496906	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496907	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496908	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496909	7	13	0.5384615384615384	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496910	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496911	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496912	5	13	0.38461538461538464	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496913	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496914	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496915	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496981	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496916	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496917	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496918	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496919	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496920	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496921	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496922	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496923	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496924	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496925	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496926	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496927	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496928	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496929	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496930	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496931	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496932	1	13	0.07692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496933	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496934	1	13	0.07692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496935	4	13	0.3076923076923077	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496936	1	13	0.07692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10497069	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496937	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496938	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496939	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496940	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496941	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496942	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496943	6	13	0.46153846153846156	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496944	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496945	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496946	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496947	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496948	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496949	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496950	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496951	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496952	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496953	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496954	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496955	10	13	0.7692307692307693	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496956	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496957	2	13	0.15384615384615385	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496958	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496959	4	13	0.3076923076923077	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496960	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496961	0	13	0	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496962	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496963	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496964	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496965	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496966	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496967	11	13	0.8461538461538461	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496968	12	13	0.9230769230769231	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496969	5	13	0.38461538461538464	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496970	2	13	0.15384615384615385	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496971	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
103690.SAMD00061094.gene:10496972	13	13	1	Nostoc.sp.PCC.7120.FACHB.418_txid103690_SAMD00061094_Nostocales
